no_plate,color,company_name,vehicle_desc,model_year,vehicle_type,date_stolen,district_name
HJJ7,Silver,Toyota,LANDCRUISER,2001,Stationwagon,2/9/2024,Bay of Plenty
HJK134,Red,Nissan,PRESAGE,2005,Stationwagon,5/12/2024,Southern
HJN177,White,Citroen,C3,2014,Hatchback,1/25/2024,Canterbury
HJN887,Silver,Hyundai,IX35,2014,Stationwagon,5/13/2024,Northland
HJP208,Black,Holden,COLORADO,2014,Utility,4/14/2024,Eastern
HJQ804,Silver,Ford,MONDEO,2008,Hatchback,3/23/2024,Bay of Plenty
HJR90,Silver,Nissan,TIIDA,2007,Hatchback,12/5/2023,Waitemata
HJS608,Silver,Nissan,TEANA,2005,Saloon,3/7/2024,Waitemata
HJT38,Silver,Audi,A3,2007,Hatchback,4/30/2024,Bay of Plenty
HKA362,Grey,Nissan,TEANA,2005,Saloon,12/26/2023,Counties/Manukau
HKB354,Black,Ssangyong,ACTYON SPORT,2014,Utility,4/15/2024,Canterbury
HKG401,Grey,Toyota,AXIO,2007,Saloon,4/6/2024,Counties/Manukau
HKH360,Silver,Toyota,MARKX,2008,Hatchback,2/19/2024,Waikato
HKH794,Silver,Rover,RANGE ROVER,2009,Stationwagon,4/26/2024,Northland
HKK938,Silver,Subaru,IMPREZA,1993,Stationwagon,2/25/2024,Central
HKL302,Blue,Ford,MONDEO,2014,Hatchback,2/27/2024,Counties/Manukau
HKS246,White,Ford,RANGER,2014,Utility,11/29/2023,Northland
HKT844,Silver,Audi,TT,2003,Sports Car,1/16/2024,Auckland City
HKY347,White,Mazda,CX-5,2014,Stationwagon,12/12/2023,Bay of Plenty
HKY709,White,Chery,J11,2014,Stationwagon,3/18/2024,Auckland City
HLA880,Blue,Mazda,DEMIO,2005,Hatchback,12/31/2023,Waitemata
HLB403,White,Isuzu,ELF,2007,Other Truck,4/30/2024,Northland
HLC639,Blue,Mazda,DEMIO,2004,Hatchback,4/11/2024,Wellington
HLC974,Blue,Nissan,TIIDA,2005,Hatchback,12/6/2023,Waitemata
HLC987,Purple,Toyota,HILUX,2005,Utility,2/13/2024,Waikato
HLD773,Grey,Holden,TRAX,2014,Hatchback,4/30/2024,Waitemata
HLE957,White,Toyota,CAMRY,2014,Saloon,5/5/2024,Counties/Manukau
HLF392,Blue,Nissan,BLUEBIRD,2005,Saloon,3/15/2024,Bay of Plenty
HLG378,Black,Toyota,WISH,2004,Stationwagon,5/15/2024,Counties/Manukau
HLK79,Silver,Mazda,MPV,2002,Stationwagon,5/3/2024,Central
HLK970,White,Toyota,HIACE,2014,Light Van,4/12/2024,Bay of Plenty
HLL483,White,Mazda,ATENZA,2004,Saloon,4/2/2024,Canterbury
HLM273,Silver,Nissan,TIIDA,2004,Hatchback,3/15/2024,Eastern
HLQ21,Gold,Nissan,TIIDA,2006,Saloon,3/8/2024,Canterbury
HLS852,Silver,Subaru,FORESTER,2005,Stationwagon,4/19/2024,Canterbury
HMA718,Black,Ford,FALCON,2014,Saloon,4/21/2024,Tasman
HMC279,Black,Holden,CAPTIVA,2014,Stationwagon,3/12/2024,Waitemata
HMF111,Silver,Toyota,IPSUM,2004,Stationwagon,1/17/2024,Wellington
HMH211,White,Isuzu,ELF,1999,Other Truck,3/25/2024,Auckland City
HMK938,Red,Honda,FIT,2005,Hatchback,1/4/2024,Waikato
HMN310,Green,Toyota,VITZ,2005,Hatchback,3/30/2024,Central
HMQ624,Grey,Toyota,VITZ,2008,Hatchback,4/19/2024,Waitemata
HMR455,Blue,Mazda,AXELA,2007,Hatchback,3/18/2024,Canterbury
HMR991,Grey,Toyota,TOWNACE,1993,Stationwagon,5/14/2024,Waitemata
HMS628,White,Mazda,BOUNTY,2006,Utility,5/1/2024,Wellington
HMU302,White,Nissan,CARAVAN,2010,Light Van,3/3/2024,Wellington
HMW303,Grey,Nissan,PRESAGE,2005,Stationwagon,2/9/2024,Bay of Plenty
HMW743,White,Subaru,LEGACY,2007,Stationwagon,4/11/2024,Counties/Manukau
HMW990,Blue,Volkswagen,GOLF,2004,Hatchback,1/14/2024,Counties/Manukau
HMY664,White,Mazda,MAZDA2,2014,Hatchback,5/8/2024,Auckland City
HNC407,Grey,Nissan,PULSAR,2014,Saloon,3/3/2024,Waitemata
HNC464,Blue,Toyota,CURREN,1994,Saloon,5/2/2024,Tasman
HNE512,Silver,Mazda,DEMIO,2007,Stationwagon,11/20/2023,Counties/Manukau
HNF907,Black,BMW,323I,2007,Saloon,1/2/2024,Counties/Manukau
HNH771,White,Toyota,COROLLA,2014,Stationwagon,5/15/2024,Canterbury
HNJ790,Black,Toyota,HILUX,2008,Utility,3/18/2024,Bay of Plenty
HNL555,Silver,Subaru,IMPREZA,2003,Saloon,5/10/2024,Eastern
HNN131,Black,Mercedes-Benz,E500,2005,Saloon,1/8/2024,Bay of Plenty
HNN462,Silver,Audi,A4,2008,Saloon,5/4/2024,Auckland City
HNQ385,Silver,Nissan,TIIDA,2009,Saloon,4/4/2024,Eastern
HNS299,White,Honda,INTEGRA,2004,Sports Car,3/10/2024,Waitemata
HNS484,Black,Nissan,NAVARA,2014,Utility,11/21/2023,Eastern
HNS91,Silver,Volvo,XC90,2005,Stationwagon,3/18/2024,Canterbury
HNT226,Black,Mazda,BT-50,2014,Utility,2/27/2024,Waikato
HNU380,White,Mazda,BONGO,2008,Light Van,3/17/2024,Canterbury
HNZ462,White,Ford,TERRITORY,2014,Stationwagon,12/27/2023,Canterbury
HPA498,Silver,Toyota,HILUX,1999,Stationwagon,2/13/2024,Auckland City
HPA881,Black,Mazda,DEMIO,2005,Hatchback,2/23/2024,Canterbury
HPA959,Silver,Nissan,DUALIS,2009,Stationwagon,12/15/2023,Canterbury
HPB487,Silver,Toyota,MARKX,2007,Saloon,2/10/2024,Counties/Manukau
HPE187,Blue,International,9800I,2014,Articulated Truck,5/9/2024,Counties/Manukau
HPH831,Black,Suzuki,SWIFT,2009,Hatchback,2/2/2024,Northland
HPH852,Silver,Audi,A3,2006,Hatchback,2/16/2024,Wellington
HPJ420,White,Toyota,COROLLA HATCH M,1993,Hatchback,1/30/2024,Auckland City
HPJ788,Silver,Subaru,LEGACY,2004,Stationwagon,3/4/2024,Canterbury
HPK95,Black,Mitsubishi,GALANT,2007,Saloon,5/12/2024,Bay of Plenty
HPL566,Black,Mitsubishi,OUTLANDER,2006,Stationwagon,12/27/2023,Wellington
HPM358,Silver,Nissan,JUKE,2014,Hatchback,11/17/2023,Wellington
HPN623,Silver,Mazda,DEMIO,2005,Hatchback,5/13/2024,Counties/Manukau
HPQ727,White,BMW,MINI,2007,Hatchback,12/31/2023,Counties/Manukau
HPT576,Black,Nissan,NAVARA,2008,Utility,3/26/2024,Tasman
HPU957,White,Subaru,WRX,2014,Saloon,2/17/2024,Wellington
HQE3,Blue,Toyota,SOARER,1991,Saloon,5/11/2024,Canterbury
HQM861,White,Honda,CIVIC,2005,Hatchback,4/26/2024,Wellington
HQM862,White,Mazda,AXELA,2007,Hatchback,3/3/2024,Waikato
HQM868,Blue,Toyota,VITZ,2006,Hatchback,5/15/2024,Canterbury
HQP910,Black,Nissan,NAVARA,2013,Utility,2/17/2024,Central
HQQ602,White,Holden,CRUZE,2014,Stationwagon,1/7/2024,Canterbury
HQQ801,Grey,Mitsubishi,TRITON,2014,Utility,3/17/2024,Canterbury
HQT714,Red,Suzuki,SWIFT,2008,Hatchback,1/6/2024,Wellington
HQU539,Grey,Mitsubishi,LANCER,2001,Stationwagon,4/9/2024,Waitemata
HRB637,Silver,Toyota,HIGHLANDER,2014,Stationwagon,4/23/2024,Auckland City
HRB937,Green,Holden,CRUZE,2014,Saloon,2/15/2024,Counties/Manukau
HRC10,Black,Mitsubishi,TRITON,2014,Utility,11/25/2023,Northland
HRD670,Black,Nissan,SAFARI,1992,Stationwagon,11/24/2023,Waitemata
HRF693,Brown,Nissan,BLUEBIRD,2007,Saloon,5/9/2024,Counties/Manukau
HRF838,Orange,Nissan,LAFESTA,2005,Stationwagon,2/28/2024,Canterbury
HRK464,Black,Toyota,COROLLA,2006,Stationwagon,1/3/2024,Counties/Manukau
HRN966,White,Mazda,MPV,2005,Stationwagon,2/2/2024,Waitemata
HRQ803,Silver,Ford,RANGER,2011,Utility,1/21/2024,Bay of Plenty
HRT998,Blue,BMW,320I,2005,Saloon,2/15/2024,Auckland City
HRU561,Silver,Toyota,WISH,2005,Stationwagon,2/3/2024,Waitemata
HSB4,Black,Subaru,FORESTER,1997,Stationwagon,3/14/2024,Canterbury
HSF899,White,Toyota,PRADO,2006,Stationwagon,4/7/2024,Northland
HSH662,Silver,Toyota,CAMRY,2014,Saloon,11/23/2023,Canterbury
HSK582,Grey,Honda,FIT,2006,Hatchback,11/21/2023,Waikato
HSK621,Black,Mitsubishi,OUTLANDER,2006,Stationwagon,3/4/2024,Canterbury
HSL264,Grey,Holden,COMMODORE,2003,Stationwagon,12/18/2023,Central
HSM749,Silver,Nissan,TIIDA,2004,Saloon,5/15/2024,Canterbury
HSN195,Grey,Nissan,WINGROAD,2008,Stationwagon,12/18/2023,Auckland City
HSS105,Grey,Suzuki,SWIFT,2014,Hatchback,5/5/2024,Wellington
HSW536,White,Toyota,MARKX,2005,Saloon,12/4/2023,Auckland City
HSW580,White,Mazda,CX-5,2014,Stationwagon,5/5/2024,Wellington
HTE85,Blue,Suzuki,SWIFT,2014,Hatchback,5/8/2024,Wellington
HTF833,Blue,Toyota,CAMRY,2014,Saloon,4/1/2024,Canterbury
HTG182,Black,Audi,A4,2005,Stationwagon,12/18/2023,Bay of Plenty
HTJ323,Black,Nissan,TIIDA,2006,Hatchback,5/5/2024,Northland
HTJ711,White,Toyota,HIACE,2011,Light Van,4/12/2024,Wellington
HTN865,Black,Subaru,IMPREZA,2009,Hatchback,2/11/2024,Counties/Manukau
HTP17,Blue,Honda,AIRWAVE,2005,Stationwagon,3/21/2024,Central
HTQ562,White,Toyota,HIACE,2004,Light Van,3/5/2024,Auckland City
HTS536,Silver,Porsche,CAYENNE,2014,Stationwagon,5/2/2024,Counties/Manukau
HTT130,White,Hyundai,ILOAD,2014,Light Van,4/15/2024,Waitemata
HTT762,White,Toyota,HILUX,2014,Utility,3/23/2024,Waitemata
HTU20,Silver,Ford,COURIER,2005,Utility,4/30/2024,Canterbury
HTY42,White,Suzuki,SWIFT,2007,Hatchback,11/29/2023,Waitemata
HTY810,Black,Dodge,RAM,1994,Utility,2/8/2024,Waitemata
HTZ877,Silver,Nissan,TIIDA,2009,Saloon,2/16/2024,Counties/Manukau
HTZ877,Silver,Nissan,TIIDA,2009,Saloon,3/4/2024,Auckland City
HUC214,White,Toyota,PRIUS,2009,Saloon,1/24/2024,Counties/Manukau
HUD559,Green,Nissan,TIIDA,2005,Hatchback,3/17/2024,Counties/Manukau
HUG172,White,Toyota,HILUX,2014,Utility,1/19/2024,Waikato
HUK145,White,Ford,TRANSIT,2014,Light Bus,5/1/2024,Northland
HUK441,White,Toyota,MARKX,2006,Saloon,4/5/2024,Canterbury
HUK573,Green,Nissan,TIIDA,2007,Hatchback,5/9/2024,Counties/Manukau
HUS956,Silver,Mazda,ATENZA,2005,Saloon,12/14/2023,Eastern
HUU166,White,Ford,RANGER,2010,Utility,1/17/2024,Wellington
HWA63,Silver,Toyota,CALDINA,2005,Stationwagon,2/29/2024,Canterbury
HWD533,Silver,Daihatsu,BOON,2004,Hatchback,2/14/2024,Counties/Manukau
HWE321,Silver,Toyota,AVENSIS,2004,Saloon,5/16/2024,Counties/Manukau
HWE587,Silver,Toyota,CALDINA,2005,Stationwagon,5/2/2024,Canterbury
HWG15,Black,Mitsubishi,TRITON,2014,Utility,4/2/2024,Bay of Plenty
HWJ432,Silver,BMW,MINI,2005,Hatchback,5/14/2024,Wellington
HWK497,Silver,Mitsubishi,LANCER,2005,Saloon,12/12/2023,Eastern
HWL625,Blue,Mazda,RX-8,2004,Sports Car,3/7/2024,Counties/Manukau
HWM459,Grey,Audi,Q7,2015,Stationwagon,1/27/2024,Northland
HWS299,Black,Holden,BARINA,2006,Hatchback,2/24/2024,Central
HWU170,Black,BMW,X5,2009,Stationwagon,4/15/2024,Counties/Manukau
HWY663,Red,Toyota,VEROSSA,2001,Saloon,2/9/2024,Counties/Manukau
HYB636,Silver,Subaru,FORESTER,2006,Stationwagon,3/4/2024,Wellington
HYC919,Black,Ford,FALCON,2007,Saloon,1/20/2024,Waikato
HYJ948,Silver,Mazda,DEMIO,2005,Hatchback,5/15/2024,Canterbury
HYM329,Grey,Landrover,FREELANDER,2007,Stationwagon,4/7/2024,Waikato
HYP946,Red,Toyota,HIACE,2009,Light Van,2/23/2024,Waikato
HYW719,Blue,Mazda,ATENZA,2007,Stationwagon,12/18/2023,Auckland City
HYW808,Silver,Mazda,MAZDA2,2012,Hatchback,2/13/2024,Counties/Manukau
HZF150,Black,Mazda,CX-7,2007,Stationwagon,1/2/2024,Counties/Manukau
HZJ427,Black,Mazda,BOUNTY,2004,Utility,2/6/2024,Bay of Plenty
HZL444,White,Volkswagen,GOLF,2011,Stationwagon,3/3/2024,Waitemata
HZM719,Brown,Toyota,ESTIMA,2004,Stationwagon,3/27/2024,Waikato
HZM734,Grey,Toyota,CAMRY,2015,Saloon,1/30/2024,Waikato
HZM988,Silver,Honda,CIVIC,2005,Saloon,12/18/2023,Counties/Manukau
HZN423,Blue,Toyota,VITZ,2011,Hatchback,5/14/2024,Wellington
HZU655,Gold,Toyota,FUNCARGO,2003,Stationwagon,1/21/2024,Eastern
I36OO,Blue,Subaru,IMPREZA,1998,Saloon,1/21/2024,Waikato
I3VIRK,Black,Honda,ACCORD,2008,Saloon,5/4/2024,Central
IDFWY,Silver,BMW,335CI,2007,Saloon,4/23/2024,Counties/Manukau
IMGRNT,White,Nissan,PATROL,1990,Stationwagon,5/13/2024,Bay of Plenty
IMSLO,Red,Mazda,EUNOS,1990,Convertible,2/8/2024,Wellington
J133M,Silver,Trailer,FACTORYBUILT,2007,Trailer,1/5/2024,Wellington
J416U,Silver,Trailer,HOMEMADE,1992,Boat Trailer,4/7/2024,Canterbury
J483G,Silver,Trailer,FACTORY,2006,Trailer,4/30/2024,Counties/Manukau
J681S,Silver,Factory Built,BRENT SMITH TRAILERS,2007,Trailer,1/29/2024,Central
J734G,Silver,Reid,DIGGER TRAILER,2006,Trailer - Heavy,5/13/2024,Northland
J739N,Silver,Trailer,FACTORY,2007,Trailer,11/24/2023,Counties/Manukau
J762P,Blue,Custombuilt,TRAILER,2007,Trailer,12/13/2023,Central
J836K,Grey,Trailer,FIELDLINE 1600,2004,Trailer,3/20/2024,Waitemata
J879Z,Silver,Trailer,BRIFORD,2007,Trailer,4/25/2024,Wellington
JAA658,Grey,Mitsubishi,OUTLANDER,2005,Stationwagon,2/5/2024,Southern
JAB890,Black,BMW,118I,2006,Hatchback,3/31/2024,Auckland City
JAJ629,Silver,Nissan,TEANA,2005,Saloon,11/20/2023,Counties/Manukau
JAS527,Black,Porsche,CAYENNE S,2009,Stationwagon,1/29/2024,Central
JAT303,Silver,Toyota,MARKX,2005,Saloon,12/15/2023,Auckland City
JATL0K,Blue,Honda,ACCORD,2004,Saloon,4/18/2024,Counties/Manukau
JAU253,Black,Mitsubishi,OUTLANDER,2005,Stationwagon,4/27/2024,Waikato
JAZ719,Blue,Mazda,DEMIO,2010,Hatchback,2/3/2024,Bay of Plenty
JAZ844,Blue,Mazda,ATENZA,2008,Hatchback,5/14/2024,Auckland City
JBA642,Grey,Subaru,LEGACY,2007,Saloon,5/2/2024,Counties/Manukau
JBF136,Green,Mitsubishi,OUTLANDER,2009,Stationwagon,4/14/2024,Auckland City
JBF50,Black,Audi,A6,2008,Stationwagon,4/20/2024,Canterbury
JBQ64,White,Nissan,STAGEA,2001,Stationwagon,3/25/2024,Waitemata
JBT383,Silver,Nissan,TIIDA,2006,Hatchback,1/15/2024,Auckland City
JBY473,Black,Ford,KUGA,2015,Stationwagon,4/22/2024,Central
JBY618,Silver,Toyota,HILUX,2005,Utility,4/3/2024,Northland
JBZ756,Silver,Audi,A4,2008,Stationwagon,1/14/2024,Waikato
JCC205,White,Honda,INTEGRA,1997,Hatchback,12/23/2023,Counties/Manukau
JCG682,Silver,Toyota,COROLLA,2015,Saloon,1/3/2024,Waikato
JCJ582,Black,Volkswagen,GOLF,2004,Stationwagon,4/11/2024,Tasman
JCM180,White,Chery,J11,2015,Stationwagon,3/3/2024,Waitemata
JCM244,Grey,Nissan,QASHQAI,2015,Hatchback,3/2/2024,Bay of Plenty
JCP373,White,BMW,320I,2010,Stationwagon,2/25/2024,Wellington
JCR735,Gold,Nissan,TEANA,2005,Saloon,4/10/2024,Waikato
JCT472,Silver,Nissan,CARAVAN,2009,Light Van,5/3/2024,Auckland City
JCY551,Silver,Toyota,FIELDER,2010,Stationwagon,1/25/2024,Northland
JDA711,White,Nissan,NAVARA,2015,Cab and Chassis Only,4/25/2024,Wellington
JDA847,Black,Mazda,ATENZA,2006,Hatchback,2/26/2024,Southern
JDG205,White,Nissan,WINGROAD,2005,Stationwagon,4/8/2024,Auckland City
JDL49,Silver,Nissan,DUALIS,2007,Hatchback,4/17/2024,Canterbury
JDM547,Grey,Honda,FIT,2004,Hatchback,5/10/2024,Bay of Plenty
JDT17,Red,Toyota,HILUX,2015,Utility,1/22/2024,Bay of Plenty
JDY537,Grey,Nissan,WINGROAD,2007,Stationwagon,12/23/2023,Waitemata
JDY646,Blue,Subaru,LEGACY,2006,Stationwagon,1/2/2024,Auckland City
JE9013,Grey,Landrover,LWB,1975,Other Truck,2/9/2024,Central
JED655,White,Mazda,AXELA,2009,Saloon,4/30/2024,Canterbury
JEE296,Grey,Nissan,DUALIS,2008,Stationwagon,3/15/2024,Bay of Plenty
JEE927,White,Mazda,ATENZA,2008,Stationwagon,4/29/2024,Central
JEH595,Grey,Honda,STREAM,2005,Stationwagon,5/8/2024,Counties/Manukau
JEM269,White,Mazda,BT-50,2015,Utility,3/20/2024,Counties/Manukau
JES389,White,Nissan,BLUEBIRD,2004,Saloon,1/27/2024,Northland
JES789,Purple,Nissan,MARCH,2010,Hatchback,2/13/2024,Auckland City
JEZ998,Red,Toyota,HILUX,2007,Utility,2/27/2024,Central
JFC419,Orange,Honda,FIT,2006,Hatchback,4/19/2024,Auckland City
JFE285,Silver,Volkswagen,GOLF,2008,Hatchback,4/12/2024,Waikato
JFH742,White,Honda,CIVIC,2004,Hatchback,3/9/2024,Northland
JFL12,White,Honda,ODYSSEY,2004,Stationwagon,3/11/2024,Northland
JFN405,Black,Nissan,TIIDA,2006,Hatchback,5/2/2024,Waitemata
JFN666,Black,Ford,FALCON,1998,Saloon,1/15/2024,Wellington
JFP739,Grey,Mitsubishi,GALANT,2009,Saloon,4/20/2024,Waitemata
JFQ400,Black,Isuzu,D-MAX,2015,Utility,1/31/2024,Eastern
JFQ605,Blue,Toyota,VITZ,2005,Hatchback,5/5/2024,Canterbury
JFT931,Red,Nissan,TIIDA,2006,Hatchback,1/27/2024,Counties/Manukau
JFW20,White,BMW,116I,2009,Hatchback,5/9/2024,Counties/Manukau
JFW942,Silver,Suzuki,JIMNY,2015,Stationwagon,2/3/2024,Bay of Plenty
JFZ241,Silver,Mazda,ATENZA,2006,Stationwagon,2/16/2024,Canterbury
JGC236,Black,Toyota,CALDINA,2006,Stationwagon,4/9/2024,Canterbury
JGD878,Silver,Nissan,WINGROAD,2008,Stationwagon,2/24/2024,Waikato
JGF83,Silver,Nissan,TIIDA,2007,Hatchback,2/20/2024,Waitemata
JGG389,Blue,Toyota,VITZ,2006,Hatchback,5/14/2024,Waikato
JGL242,White,Isuzu,BIGHORN,1997,Stationwagon,2/7/2024,Canterbury
JGN930,Silver,Jaguar,XF,2011,Saloon,3/24/2024,Counties/Manukau
JHA634,Silver,Audi,S6,2001,Saloon,3/11/2024,Central
JHE418,Blue,Mazda,DEMIO,2008,Hatchback,5/14/2024,Wellington
JHE537,Orange,Suzuki,SWIFT,2008,Hatchback,4/16/2024,Bay of Plenty
JHH899,Silver,Ford,ESCAPE,2010,Stationwagon,3/15/2024,Auckland City
JHJ471,Silver,Toyota,MARKX,2006,Saloon,5/16/2024,Canterbury
JHL119,White,Toyota,PRIUS,2010,Hatchback,1/22/2024,Counties/Manukau
JHL37,White,Audi,A4,2006,Saloon,1/22/2024,Auckland City
JHT421,Red,Mazda,CX-5,2015,Stationwagon,3/4/2024,Central
JHU407,Blue,Toyota,WISH,2004,Stationwagon,5/6/2024,Central
JHW154,Blue,Mazda,3,2013,Saloon,4/23/2024,Canterbury
JJ1687,Black,Mitsubishi,LANCER GL,1979,Saloon,3/11/2024,Waitemata
JJB817,Silver,Toyota,ESTIMA,2005,Light Van,11/27/2023,Auckland City
JJD206,White,BMW,335I,2012,Saloon,4/7/2024,Auckland City
JJE418,Red,Subaru,IMPREZA,1996,Stationwagon,12/19/2023,Wellington
JJG157,Red,Holden,COMMODORE,2015,Saloon,3/3/2024,Waitemata
JJK312,White,Ford,COURIER,2004,Utility,1/27/2024,Waitemata
JJP192,Blue,Honda,CIVIC,2006,Saloon,4/1/2024,Waikato
JJP322,Grey,Saab,9-3 AERO,2006,Convertible,4/16/2024,Auckland City
JJR625,Silver,Toyota,VITZ,2010,Stationwagon,3/12/2024,Canterbury
JJS717,Grey,Subaru,LEGACY,2010,Stationwagon,12/1/2023,Waikato
JJS834,Grey,Subaru,LEGACY,2004,Stationwagon,1/27/2024,Counties/Manukau
JJZ142,White,Honda,ODYSSEY,2005,Stationwagon,5/12/2024,Bay of Plenty
JKB629,Silver,Mitsubishi,LANCER,2006,Stationwagon,3/1/2024,Counties/Manukau
JKJ479,Red,Toyota,HIACE,2012,Light Van,4/5/2024,Canterbury
JKL194,Black,Holden,COMMODORE,2006,Saloon,3/18/2024,Bay of Plenty
JKM721,Silver,Mazda,AXELA,2010,Hatchback,5/11/2024,Wellington
JKR499,Blue,Holden,CRUZE,2015,Saloon,3/11/2024,Counties/Manukau
JKS781,Purple,Mazda,DEMIO,2006,Hatchback,4/9/2024,Auckland City
JKT149,Grey,Subaru,EXIGA,2012,Stationwagon,12/8/2023,Bay of Plenty
JKU647,Gold,Nissan,TIIDA,2004,Hatchback,2/25/2024,Central
JLA951,White,Toyota,CARINA,2000,Saloon,5/15/2024,Canterbury
JLB987,White,Nissan,TIIDA,2007,Saloon,2/1/2024,Counties/Manukau
JLE368,Silver,BMW,320I,2007,Saloon,1/20/2024,Wellington
JLJ417,Grey,Subaru,FORESTER,2006,Stationwagon,3/23/2024,Bay of Plenty
JLK384,Silver,Toyota,COROLLA,2015,Hatchback,12/12/2023,Counties/Manukau
JLK995,White,Toyota,HIACE,1995,Mobile Home - Light,1/20/2024,Wellington
JLL107,White,Toyota,HILUX,2015,Cab and Chassis Only,5/7/2024,Waitemata
JLL309,Silver,Mazda,DEMIO,2010,Hatchback,1/8/2024,Bay of Plenty
JLN28,Black,Holden,COLORADO,2015,Utility,4/27/2024,Eastern
JLN796,Silver,Toyota,NOAH,2004,Stationwagon,4/9/2024,Counties/Manukau
JLN814,Red,Mazda,AXELA,2009,Hatchback,5/4/2024,Central
JLP743,White,Honda,FIT,2004,Hatchback,4/9/2024,Canterbury
JLS248,White,Nissan,NAVARA,2015,Utility,2/16/2024,Auckland City
JLW682,White,Toyota,IPSUM,2004,Stationwagon,3/13/2024,Northland
JLZ165,Silver,Toyota,WISH,2004,Stationwagon,12/4/2023,Northland
JMA68,Grey,Subaru,FORESTER,2007,Stationwagon,4/30/2024,Canterbury
JMA778,Green,Toyota,HIACE,2006,Light Van,2/21/2024,Wellington
JMF115,Grey,Honda,ODYSSEY,2004,Stationwagon,11/24/2023,Auckland City
JMG285,White,Toyota,HILUX,2003,Utility,2/19/2024,Wellington
JMH738,Silver,Toyota,ESTIMA,2005,Stationwagon,2/1/2024,Counties/Manukau
JMH878,Grey,Mitsubishi,OUTLANDER,2006,Stationwagon,5/8/2024,Counties/Manukau
JMN379,Silver,BMW,Z4,2006,Convertible,2/19/2024,Counties/Manukau
JMQ828,Blue,Mercedes-Benz,B170,2006,Hatchback,2/5/2024,Counties/Manukau
JMU233,Silver,Ford,MONDEO,2015,Stationwagon,12/2/2023,Auckland City
JMZ692,Silver,Nissan,WINGROAD,2010,Stationwagon,1/12/2024,Northland
JNA495,Silver,Nissan,TIIDA,2006,Hatchback,2/15/2024,Canterbury
JNA797,White,Toyota,RAV4,2015,Stationwagon,12/5/2023,Auckland City
JNB36,Silver,Nissan,WINGROAD,2006,Stationwagon,3/31/2024,Wellington
JND264,Blue,Toyota,VITZ,2004,Hatchback,2/9/2024,Counties/Manukau
JNH125,Grey,Nissan,ELGRAND,2004,Stationwagon,2/29/2024,Waikato
JNH211,Black,Mercedes-Benz,C55,2005,Saloon,2/9/2024,Canterbury
JNJ41,Silver,Nissan,NAVARA,2015,Utility,1/7/2024,Counties/Manukau
JNK685,Silver,Mazda,PREMACY,2005,Stationwagon,5/5/2024,Canterbury
JNL201,Silver,Toyota,VITZ,2006,Hatchback,3/23/2024,Auckland City
JNL83,Green,Nissan,BLUEBIRD,2004,Saloon,3/26/2024,Counties/Manukau
JNP697,White,Honda,STREAM,2004,Stationwagon,11/26/2023,Wellington
JNW971,Red,Suzuki,SWIFT,2004,Hatchback,4/28/2024,Counties/Manukau
JNZ962,Silver,Toyota,RAV4,2010,Stationwagon,4/17/2024,Waitemata
JPA986,Green,Jeep,WRANGLER,2007,Stationwagon,2/22/2024,Waikato
JPC341,Blue,Nissan,TIIDA,2005,Hatchback,11/25/2023,Counties/Manukau
JPC962,Black,Nissan,NAVARA,2009,Utility,1/14/2024,Canterbury
JPD128,Brown,Honda,FIT,2004,Hatchback,2/25/2024,Counties/Manukau
JPF617,Silver,Toyota,COROLLA,2016,Stationwagon,5/13/2024,Auckland City
JPG182,White,Toyota,VITZ,2006,Hatchback,3/5/2024,Auckland City
JPG68,Blue,Mazda,AXELA,2008,Stationwagon,1/6/2024,Waitemata
JPL778,Blue,Mazda,DEMIO,2005,Hatchback,2/25/2024,Northland
JPM640,White,Honda,PARTNER,2006,Stationwagon,5/9/2024,Auckland City
JPN532,Grey,Mazda,DEMIO,2006,Hatchback,12/18/2023,Wellington
JPS834,Black,Subaru,LEGACY,2007,Saloon,4/2/2024,Eastern
JPW409,Blue,Mazda,DEMIO,2004,Hatchback,2/14/2024,Counties/Manukau
JPZ185,Silver,Nissan,SKYLINE,2008,Saloon,4/15/2024,Auckland City
JQD255,Black,Lexus,RX450H,2011,Stationwagon,1/29/2024,Eastern
JQD358,Black,Honda,ODYSSEY,2005,Stationwagon,5/10/2024,Tasman
JQD625,Silver,Nissan,TIIDA,2011,Saloon,1/6/2024,Waitemata
JQE411,White,Toyota,HILUX,2016,Utility,5/6/2024,Canterbury
JQE470,White,Toyota,HIACE,2000,Light Van,12/26/2023,Auckland City
JQE816,Grey,Nissan,NAVARA,2016,Utility,11/23/2023,Counties/Manukau
JQF939,Red,Mazda,ATENZA,2005,Hatchback,12/1/2023,Counties/Manukau
JQL56,Black,BMW,525I,2007,Stationwagon,4/17/2024,Counties/Manukau
JQN777,Silver,Toyota,MARKX,2004,Saloon,2/22/2024,Auckland City
JQP482,Grey,Mazda,VERISA,2005,Hatchback,3/31/2024,Canterbury
JQT701,Silver,Toyota,MARKX,2005,Saloon,4/11/2024,Auckland City
JQU169,Silver,Toyota,HIACE,2009,Light Van,4/28/2024,Auckland City
JQU609,Red,Nissan,X-TRAIL,2007,Stationwagon,11/30/2023,Counties/Manukau
JRA594,Silver,Nissan,TIIDA,2004,Hatchback,11/23/2023,Canterbury
JRC917,Grey,Suzuki,SWIFT,2004,Hatchback,3/6/2024,Wellington
JRD879,Grey,Toyota,MARKX,2005,Saloon,4/20/2024,Counties/Manukau
